"","ID","a","h","minAIC","minBIC","AIC","BIC","Habitat","Res_Dim","Con_Dim","mecphe"
"61","39925","-1.17903053335285","13.6257560143921","-58.6265495607623","-52.4702443731504","CubFit","PowFit","Terrestrial","sessile","2D","Phenomenological"
"62","39931","-2.02251775120005","-4.99742351567714","-117.30468333508","-118.34588598894","CubFit","CubFit","Terrestrial","sessile","2D","Phenomenological"
"63","39932","14.8547937256648","9.41451094531747","-68.9603455037634","-61.5447116522518","CubFit","GenFit","Terrestrial","sessile","2D","Phenomenological"
"64","39933","-7.12795547261196","-4.03492039516183","-252.638838858489","-250.13919882632","PowFit","PowFit","Terrestrial","sessile","2D","Mechanistic"
"65","39934","36.242826761841","1261.38755752336","228.2174460709","232.044023053914","CubFit","PowFit","Marine","3D","2D","Phenomenological"
"66","39935","-2.23120787567588","-6.22051935084926","-144.022661963513","-144.239021367292","GenFit","GenFit","Terrestrial","2D","2D","Mechanistic"
"67","39936","5.85737955252362","-2.55778291601649","-96.2159544564801","-97.2571571103398","CubFit","CubFit","Terrestrial","2D","2D","Phenomenological"
"68","39939","2.75545244623926","23.173261590008","-340.542466747142","-334.679523135943","QuaFit","QuaFit","Terrestrial","sessile","2D","Phenomenological"
"69","39940","5.58951382285112","-1.53432814812913","-1418.87137915779","-1411.72529925377","PowFit","PowFit","Marine","sessile","2D","Mechanistic"
"70","39941","-14.5511055983093","8.48407947372955","-80.8131748873377","-80.0242765779928","QuaFit","QuaFit","Marine","3D","3D","Phenomenological"
"71","39942","7.90689869286292","5.83862711407088","-122.206455256898","-117.842285443465","QuaFit","QuaFit","Marine","3D","3D","Phenomenological"
"72","39943","-18.1822162911245","0.00228227006801329","-58.1522808785314","-56.2126542793794","GenFit","GenFit","Marine","3D","3D","Mechanistic"
"73","39944","3.86941534790075","2.6971768404256","-73.807955177698","-67.9176860259583","CubFit","CubFit","Marine","3D","3D","Phenomenological"
"74","39947","-0.14135760712215","-17.0957333412329","-227.881993366083","-226.688307547688","PowFit","PowFit","Terrestrial","2D","3D","Mechanistic"
