"","ID","a","h","minAIC","minBIC","AIC","BIC","Habitat","Res_Dim","Con_Dim","mecphe"
"197","40092","4.72250709434018","0.77427905041352","-70.428371643987","-71.2613337670748","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"198","40093","1.88345698290908","6.18673390680777","-76.2226676234372","-77.2638702772969","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"199","40094","-0.481986373726921","0.478941186640008","-69.925031708195","-70.5497533005109","PowFit","PowFit","Freshwater","3D","3D","Mechanistic"
"200","40095","-2.97403681947441","-1.0914187445378","-79.6204144605632","-80.6616171144229","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"201","40096","-8.29409604725652","0.321131595696661","-86.181360821314","-87.2225634751738","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"202","40097","-8.28339322354746","11.6052763321809","-87.4699578159573","-88.5111604698171","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"203","40098","-4.76602518490479","-16.8221665412238","-479.242948308389","-475.708786817345","PowFit","PowFit","Marine","2D","2D","Mechanistic"
"204","40099","0.33392467179256","-1.53143799778539","-720.283391174376","-713.52787335792","QuaFit","QuaFit","Marine","2D","2D","Phenomenological"
"205","40100","-12.2437805088057","-6.25442536885601","-803.786329742033","-798.719691379691","PowFit","PowFit","Marine","2D","2D","Mechanistic"
"206","40101","2.78539962260994","-14.4365257447788","-1441.81534222576","-1434.98534386871","PowFit","PowFit","Terrestrial","2D","2D","Mechanistic"
"207","40102","0.289598216288057","8.24386930281489","21.8272037341921","32.2876858015571","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"208","40103","-3.38755129452113","-9.08473760559892","-165.722225236225","-165.483900611186","PowFit","PowFit","Terrestrial","2D","2D","Mechanistic"
"209","40104","-13.2602804476517","1.89024332485043","-182.664725215231","-182.426400590192","PowFit","PowFit","Terrestrial","2D","2D","Mechanistic"
"210","40105","-4.23944652293753","-4.38386716834202","-132.99342351652","-134.03462617038","CubFit","CubFit","Marine","2D","2D","Phenomenological"
"211","40108","-0.460407844665971","-1.95791406612992","-410.580424000564","-404.15101982139","PowFit","PowFit","Marine","2D","2D","Mechanistic"
"212","40109","-8.97159497124958","8.60409326709743","-507.004242205348","-496.808965075679","CubFit","QuaFit","Marine","2D","2D","Phenomenological"
"213","40110","-3.44249116765684","-1.34063364731724","-543.080665442652","-536.250667085604","PowFit","PowFit","Marine","2D","2D","Mechanistic"
"214","40111","1.73868435936617","-2.39886881625031","-74.5111382111931","-75.5523408650529","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
